date,campaign_id,ad_group_id,impressions,clicks,conversions,spend
2026-02-03,C003,C003_AG4,1499,53,10,688.6
2026-02-04,C003,C003_AG4,1821,47,11,809.27
2026-02-05,C003,C003_AG4,1430,77,5,1539.35
2026-02-06,C003,C003_AG4,1272,67,12,610.16
2026-02-07,C003,C003_AG4,1766,139,13,1165.86
2025-10-11,C003,C003_AG5,1141,88,19,1077.92
2025-10-12,C003,C003_AG5,1269,101,8,786.88
2025-10-13,C003,C003_AG5,1192,64,14,691.62
2025-10-14,C003,C003_AG5,1389,58,12,665.24
2025-10-15,C003,C003_AG5,1453,49,7,301.62
2025-10-16,C003,C003_AG5,1153,80,15,1354.67
2025-10-17,C003,C003_AG5,1041,78,19,1218.77
2025-10-18,C003,C003_AG5,1045,72,6,736.21
2025-10-19,C003,C003_AG5,1478,102,9,921.77
2025-10-20,C003,C003_AG5,1222,56,9,334.31
2025-10-21,C003,C003_AG5,1004,47,8,866.57
2025-10-22,C003,C003_AG5,1344,32,3,618.27
2025-10-23,C003,C003_AG5,1118,82,4,1145.22
2025-10-24,C003,C003_AG5,1373,38,4,567.23
2025-10-25,C003,C003_AG5,1339,51,4,865.79
2025-10-26,C003,C003_AG5,1195,78,19,1076.64
2025-10-27,C003,C003_AG5,1475,34,6,469.6
2025-10-28,C003,C003_AG5,1028,24,3,178.03
2025-10-29,C003,C003_AG5,1480,98,24,1718.54
2025-10-30,C003,C003_AG5,436,27,3,173.14
2025-10-31,C003,C003_AG5,1341,81,17,868.27
2025-11-01,C003,C003_AG5,1414,43,4,329.43
2025-11-02,C003,C003_AG5,1118,28,2,224.26
2025-11-03,C003,C003_AG5,1315,32,4,205.13
2025-11-04,C003,C003_AG5,1430,33,5,502.94
2025-11-05,C003,C003_AG5,994,78,4,772.43
2025-11-06,C003,C003_AG5,1391,75,9,453.06
2025-11-07,C003,C003_AG5,1309,65,10,1276.38
2025-11-08,C003,C003_AG5,1333,39,4,298.5
2025-11-09,C003,C003_AG5,1413,93,14,1601.03
2025-11-10,C003,C003_AG5,1302,99,22,1673.57
2025-11-11,C003,C003_AG5,1457,110,7,1677.0
2025-11-12,C003,C003_AG5,1076,27,2,197.88
2025-11-13,C003,C003_AG5,1161,54,9,943.73
2025-11-14,C003,C003_AG5,1462,87,5,756.32
2025-11-15,C003,C003_AG5,1470,72,15,404.92
2025-11-16,C003,C003_AG5,1481,72,15,1072.43
2025-11-17,C003,C003_AG5,1287,91,6,1348.81
2025-11-18,C003,C003_AG5,1273,79,12,1291.95
2025-11-19,C003,C003_AG5,1133,31,6,291.23
2025-11-20,C003,C003_AG5,1194,50,7,618.43
2025-11-21,C003,C003_AG5,1234,53,7,890.16
2025-11-22,C003,C003_AG5,1333,31,6,242.46
2025-11-23,C003,C003_AG5,1436,93,15,706.84
2025-11-24,C003,C003_AG5,1017,22,5,237.02
2025-11-25,C003,C003_AG5,1260,87,16,1001.11
2025-11-26,C003,C003_AG5,1415,71,13,402.63
2025-11-27,C003,C003_AG5,1220,37,3,362.77
2025-11-28,C003,C003_AG5,1239,67,11,380.46
2025-11-29,C003,C003_AG5,1440,38,4,705.51
2025-11-30,C003,C003_AG5,1448,57,4,618.38
2025-12-01,C003,C003_AG5,1449,63,5,880.82
2025-12-02,C003,C003_AG5,1121,84,15,1314.82
2025-12-03,C003,C003_AG5,1147,87,15,1627.43
2025-12-04,C003,C003_AG5,998,69,8,1217.13
2025-12-05,C003,C003_AG5,1380,48,2,738.62
2025-12-06,C003,C003_AG5,412,11,2,66.64
2025-12-07,C003,C003_AG5,1072,72,4,939.89
2025-12-08,C003,C003_AG5,1361,105,20,1619.66
2025-12-09,C003,C003_AG5,1135,80,8,1313.19
2025-12-10,C003,C003_AG5,1433,46,3,814.05
2025-12-11,C003,C003_AG5,1251,27,3,180.12
2025-12-12,C003,C003_AG5,355,8,1,48.09
2025-12-13,C003,C003_AG5,1177,75,10,1240.27
2025-12-14,C003,C003_AG5,1243,97,19,1539.74
2025-12-15,C003,C003_AG5,300,8,1,70.1
2025-12-16,C003,C003_AG5,1223,90,5,963.05
2025-12-17,C003,C003_AG5,1244,41,7,411.57
2025-12-18,C003,C003_AG5,1006,46,10,645.15
2025-12-19,C003,C003_AG5,1073,56,6,373.55
2025-12-20,C003,C003_AG5,1250,26,5,412.39
2025-12-21,C003,C003_AG5,1012,74,13,376.55
2025-12-22,C003,C003_AG5,306,13,2,232.12
2025-12-23,C003,C003_AG5,1011,53,2,920.08
2025-12-24,C003,C003_AG5,1277,55,10,594.08
2025-12-25,C003,C003_AG5,1111,54,5,1063.91
2025-12-26,C003,C003_AG5,1231,90,12,1637.25
2025-12-27,C003,C003_AG5,1136,72,17,779.53
2025-12-28,C003,C003_AG5,1073,69,9,655.35
2025-12-29,C003,C003_AG5,359,26,5,515.12
2025-12-30,C003,C003_AG5,1304,42,5,766.68
2025-12-31,C003,C003_AG5,1218,93,13,936.23
2026-01-01,C003,C003_AG5,1059,54,5,847.2
2026-01-02,C003,C003_AG5,1464,93,19,971.96
2026-01-03,C003,C003_AG5,1422,96,11,921.93
2026-01-04,C003,C003_AG5,1227,64,8,1188.49
2026-01-05,C003,C003_AG5,1425,63,5,634.11
2026-01-06,C003,C003_AG5,1321,100,13,1914.8
2026-01-07,C003,C003_AG5,328,17,1,335.83
2026-01-08,C003,C003_AG5,1375,80,13,1361.0
2026-01-09,C003,C003_AG5,1150,39,7,641.13
2026-01-10,C003,C003_AG5,1296,85,13,1225.81
2026-01-11,C003,C003_AG5,312,7,0,131.62
2026-01-12,C003,C003_AG5,1158,29,6,300.16
2026-01-13,C003,C003_AG5,1469,56,3,803.51
2026-01-14,C003,C003_AG5,1442,67,7,511.09
2026-01-15,C003,C003_AG5,1392,41,9,305.4
2026-01-16,C003,C003_AG5,1445,64,10,923.54
2026-01-17,C003,C003_AG5,1133,80,7,536.03
2026-01-18,C003,C003_AG5,1445,37,2,673.53
2026-01-19,C003,C003_AG5,1230,81,13,1605.14
2026-01-20,C003,C003_AG5,1212,65,9,344.36
2026-01-21,C003,C003_AG5,1327,53,6,332.58
2026-01-22,C003,C003_AG5,1081,62,11,1162.59
2026-01-23,C003,C003_AG5,1458,113,10,1640.01
2026-01-24,C003,C003_AG5,1387,93,11,1837.08
2026-01-25,C003,C003_AG5,1302,72,17,754.43
2026-01-26,C003,C003_AG5,1248,98,22,524.46
2026-01-27,C003,C003_AG5,1076,63,11,563.64
2026-01-28,C003,C003_AG5,1161,42,10,623.72
2026-01-29,C003,C003_AG5,1158,25,5,472.45
2026-01-30,C003,C003_AG5,383,14,1,168.73
2026-01-31,C003,C003_AG5,1339,48,6,504.09
2026-02-01,C003,C003_AG5,1487,67,12,468.0
2026-02-02,C003,C003_AG5,1123,35,3,218.74
2026-02-03,C003,C003_AG5,1327,90,20,1613.0
2026-02-04,C003,C003_AG5,1005,27,5,233.4
2026-02-05,C003,C003_AG5,1025,55,5,347.09
2026-02-06,C003,C003_AG5,1352,86,10,1602.5
2026-02-07,C003,C003_AG5,1283,99,24,1432.04
2025-10-11,C003,C003_AG6,1244,33,6,263.76
2025-10-12,C003,C003_AG6,1229,31,7,156.79
2025-10-13,C003,C003_AG6,1319,30,1,294.18
2025-10-14,C003,C003_AG6,1462,46,11,647.77
2025-10-15,C003,C003_AG6,1351,81,18,479.44
2025-10-16,C003,C003_AG6,1185,36,3,257.7
2025-10-17,C003,C003_AG6,1756,108,20,662.76
2025-10-18,C003,C003_AG6,1371,109,8,1583.71
2025-10-19,C003,C003_AG6,1536,77,8,877.63
2025-10-20,C003,C003_AG6,1616,83,15,1620.33
2025-10-21,C003,C003_AG6,1627,38,2,386.21
2025-10-22,C003,C003_AG6,1547,106,6,1745.45
2025-10-23,C003,C003_AG6,1188,76,5,1050.48
2025-10-24,C003,C003_AG6,1395,84,15,503.01
2025-10-25,C003,C003_AG6,1677,78,15,952.13
2025-10-26,C003,C003_AG6,1632,63,15,494.82
2025-10-27,C003,C003_AG6,1206,49,7,584.31
2025-10-28,C003,C003_AG6,1681,131,18,2421.71
2025-10-29,C003,C003_AG6,1265,82,10,440.11
2025-10-30,C003,C003_AG6,1368,108,19,1187.06
2025-10-31,C003,C003_AG6,494,29,2,402.93
2025-11-01,C003,C003_AG6,1237,53,4,533.17
2025-11-02,C003,C003_AG6,423,16,3,211.84
2025-11-03,C003,C003_AG6,1469,93,12,1786.53
2025-11-04,C003,C003_AG6,1754,41,9,246.15
2025-11-05,C003,C003_AG6,1463,54,5,1034.1
2025-11-06,C003,C003_AG6,1427,29,3,213.99
2025-11-07,C003,C003_AG6,1585,72,5,499.78
2025-11-08,C003,C003_AG6,1609,110,24,1159.79
2025-11-09,C003,C003_AG6,1218,57,7,464.08
2025-11-10,C003,C003_AG6,1319,95,10,1779.93
2025-11-11,C003,C003_AG6,1646,87,14,867.03
2025-11-12,C003,C003_AG6,1256,49,8,958.78
2025-11-13,C003,C003_AG6,1531,52,11,641.1
2025-11-14,C003,C003_AG6,1193,60,4,975.17
2025-11-15,C003,C003_AG6,1229,60,10,1101.82
2025-11-16,C003,C003_AG6,1338,62,12,1045.89
2025-11-17,C003,C003_AG6,1266,89,5,774.19
2025-11-18,C003,C003_AG6,1374,95,13,683.22
2025-11-19,C003,C003_AG6,1370,108,18,1408.82
2025-11-20,C003,C003_AG6,1563,121,20,823.46
2025-11-21,C003,C003_AG6,1616,51,10,471.08
2025-11-22,C003,C003_AG6,1431,98,5,873.65
2025-11-23,C003,C003_AG6,1196,70,14,432.65
2025-11-24,C003,C003_AG6,1719,49,8,653.12
2025-11-25,C003,C003_AG6,1629,43,4,392.99
2025-11-26,C003,C003_AG6,1449,43,3,831.69
2025-11-27,C003,C003_AG6,1694,90,11,875.61
2025-11-28,C003,C003_AG6,1506,86,15,940.24
2025-11-29,C003,C003_AG6,1675,36,3,485.43
2025-11-30,C003,C003_AG6,1703,39,7,272.14
2025-12-01,C003,C003_AG6,1221,35,5,668.56
2025-12-02,C003,C003_AG6,1627,127,14,1421.08
2025-12-03,C003,C003_AG6,1472,77,11,1126.3
2025-12-04,C003,C003_AG6,1273,88,18,1032.02
2025-12-05,C003,C003_AG6,1720,61,5,894.95
2025-12-06,C003,C003_AG6,1212,85,8,479.05
2025-12-07,C003,C003_AG6,1319,38,8,475.33
2025-12-08,C003,C003_AG6,1628,98,5,1615.34
2025-12-09,C003,C003_AG6,1577,97,15,543.39
2025-12-10,C003,C003_AG6,1304,71,3,1102.44
2025-12-11,C003,C003_AG6,1399,103,8,843.74
2025-12-12,C003,C003_AG6,1722,111,11,1481.18
2025-12-13,C003,C003_AG6,1276,40,6,400.69
2025-12-14,C003,C003_AG6,1335,36,3,195.56
2025-12-15,C003,C003_AG6,1566,79,10,614.03
2025-12-16,C003,C003_AG6,497,32,7,256.07
2025-12-17,C003,C003_AG6,1623,113,20,2067.88
2025-12-18,C003,C003_AG6,1394,32,5,432.09
2025-12-19,C003,C003_AG6,1330,67,7,552.51
2025-12-20,C003,C003_AG6,1378,68,13,1074.37
2025-12-21,C003,C003_AG6,1412,92,21,1122.64
2025-12-22,C003,C003_AG6,1651,99,23,610.35
2025-12-23,C003,C003_AG6,1181,25,1,129.2
2025-12-24,C003,C003_AG6,1181,55,10,1068.0
2025-12-25,C003,C003_AG6,1399,82,20,1322.47
2025-12-26,C003,C003_AG6,1347,79,8,436.47
2025-12-27,C003,C003_AG6,1265,59,13,1165.21
2025-12-28,C003,C003_AG6,1252,72,17,1216.18
2025-12-29,C003,C003_AG6,1732,52,3,825.35
2025-12-30,C003,C003_AG6,1705,105,10,560.53
2025-12-31,C003,C003_AG6,1218,74,6,811.27
2026-01-01,C003,C003_AG6,1203,55,7,419.39
2026-01-02,C003,C003_AG6,513,30,7,544.37
2026-01-03,C003,C003_AG6,1606,51,5,768.5
2026-01-04,C003,C003_AG6,1292,79,16,1575.07
2026-01-05,C003,C003_AG6,454,32,5,497.41
2026-01-06,C003,C003_AG6,1604,103,11,651.6
2026-01-07,C003,C003_AG6,1666,87,10,1611.88
2026-01-08,C003,C003_AG6,1501,58,10,644.09
2026-01-09,C003,C003_AG6,1401,110,22,793.59
2026-01-10,C003,C003_AG6,1707,103,13,2000.34
2026-01-11,C003,C003_AG6,1331,37,8,543.23
2026-01-12,C003,C003_AG6,1500,91,20,923.81
2026-01-13,C003,C003_AG6,1762,50,5,724.52
2026-01-14,C003,C003_AG6,1684,91,22,1536.46
2026-01-15,C003,C003_AG6,1415,98,22,1946.04
2026-01-16,C003,C003_AG6,1488,81,8,1073.8
2026-01-17,C003,C003_AG6,1618,98,20,1209.09
2026-01-18,C003,C003_AG6,1675,71,16,912.12
2026-01-19,C003,C003_AG6,1311,53,6,862.49
2026-01-20,C003,C003_AG6,1559,73,15,1345.28
2026-01-21,C003,C003_AG6,1181,79,11,522.74
2026-01-22,C003,C003_AG6,1224,94,9,1042.63
2026-01-23,C003,C003_AG6,1501,38,8,203.4
2026-01-24,C003,C003_AG6,375,11,2,66.77
2026-01-25,C003,C003_AG6,1743,78,9,861.51
2026-01-26,C003,C003_AG6,1358,58,5,662.82
2026-01-27,C003,C003_AG6,1464,83,4,1026.71
2026-01-28,C003,C003_AG6,411,8,1,143.34
2026-01-29,C003,C003_AG6,1500,38,7,543.53
2026-01-30,C003,C003_AG6,1755,86,4,479.89
2026-01-31,C003,C003_AG6,1716,83,13,518.29
2026-02-01,C003,C003_AG6,1604,120,16,1948.29
2026-02-02,C003,C003_AG6,1762,38,4,632.98
2026-02-03,C003,C003_AG6,1309,58,3,401.69
2026-02-04,C003,C003_AG6,1642,125,17,1566.39
2026-02-05,C003,C003_AG6,1593,68,15,1006.78
2026-02-06,C003,C003_AG6,458,28,4,518.95
2026-02-07,C003,C003_AG6,1277,47,5,312.32
2025-10-11,C003,C003_AG7,927,45,4,486.43
2025-10-12,C003,C003_AG7,1185,36,4,343.23
2025-10-13,C003,C003_AG7,1280,70,10,1099.52
2025-10-14,C003,C003_AG7,1317,35,2,244.3
2025-10-15,C003,C003_AG7,1164,24,3,405.96
2025-10-16,C003,C003_AG7,1210,89,11,1170.55
2025-10-17,C003,C003_AG7,908,41,7,246.17
2025-10-18,C003,C003_AG7,1285,76,11,958.11
2025-10-19,C003,C003_AG7,1308,36,1,226.64
2025-10-20,C003,C003_AG7,981,58,9,774.91
2025-10-21,C003,C003_AG7,1327,78,12,525.54
2025-10-22,C003,C003_AG7,295,11,2,119.47
2025-10-23,C003,C003_AG7,1121,23,3,206.73
2025-10-24,C003,C003_AG7,1029,70,7,605.86
2025-10-25,C003,C003_AG7,989,59,8,484.5
2025-10-26,C003,C003_AG7,1140,65,14,394.15
2025-10-27,C003,C003_AG7,1276,36,7,437.95
2025-10-28,C003,C003_AG7,926,27,4,302.47
2025-10-29,C003,C003_AG7,1312,91,11,1481.99
2025-10-30,C003,C003_AG7,311,13,1,206.67
2025-10-31,C003,C003_AG7,1094,76,7,1414.56
2025-11-01,C003,C003_AG7,1317,66,8,1193.15
2025-11-02,C003,C003_AG7,1001,51,7,312.42
2025-11-03,C003,C003_AG7,1080,57,10,949.38
2025-11-04,C003,C003_AG7,911,33,3,486.83
2025-11-05,C003,C003_AG7,1046,73,12,1371.66
2025-11-06,C003,C003_AG7,1103,54,10,950.0
2025-11-07,C003,C003_AG7,1143,69,11,1158.32
2025-11-08,C003,C003_AG7,1044,64,15,831.43
2025-11-09,C003,C003_AG7,921,53,12,960.43
2025-11-10,C003,C003_AG7,995,75,8,644.34
2025-11-11,C003,C003_AG7,1328,41,4,620.8
2025-11-12,C003,C003_AG7,1160,69,6,979.51
2025-11-13,C003,C003_AG7,1252,76,6,1162.02
2025-11-14,C003,C003_AG7,1140,36,5,460.86
2025-11-15,C003,C003_AG7,1216,45,4,628.74
2025-11-16,C003,C003_AG7,1044,76,16,807.5
2025-11-17,C003,C003_AG7,1213,92,13,931.13
2025-11-18,C003,C003_AG7,925,25,3,331.51
2025-11-19,C003,C003_AG7,923,63,6,782.83
2025-11-20,C003,C003_AG7,1139,78,11,881.98
2025-11-21,C003,C003_AG7,1332,76,11,503.21
2025-11-22,C003,C003_AG7,1033,29,2,475.65
2025-11-23,C003,C003_AG7,911,22,1,286.62
2025-11-24,C003,C003_AG7,936,60,8,335.94
2025-11-25,C003,C003_AG7,920,24,5,379.05
2025-11-26,C003,C003_AG7,1001,33,5,537.1
2025-11-27,C003,C003_AG7,1051,35,1,481.66
2025-11-28,C003,C003_AG7,970,75,9,984.43
2025-11-29,C003,C003_AG7,289,15,2,294.17
2025-11-30,C003,C003_AG7,949,32,4,276.17
2025-12-01,C003,C003_AG7,1292,96,10,484.56
2025-12-02,C003,C003_AG7,1088,77,16,900.32
2025-12-03,C003,C003_AG7,1272,56,7,406.32
2025-12-04,C003,C003_AG7,1273,82,4,1351.02
2025-12-05,C003,C003_AG7,1194,55,12,557.39
2025-12-06,C003,C003_AG7,336,14,1,113.15
2025-12-07,C003,C003_AG7,928,65,12,489.17
2025-12-08,C003,C003_AG7,990,40,4,628.96
2025-12-09,C003,C003_AG7,1063,77,18,1177.9
2025-12-10,C003,C003_AG7,1181,28,5,149.19
2025-12-11,C003,C003_AG7,1054,22,3,256.96
2025-12-12,C003,C003_AG7,1089,44,4,821.66
2025-12-13,C003,C003_AG7,964,31,5,395.48
2025-12-14,C003,C003_AG7,981,21,2,120.11
2025-12-15,C003,C003_AG7,1209,35,6,465.23
2025-12-16,C003,C003_AG7,1128,39,3,277.86
2025-12-17,C003,C003_AG7,1282,39,5,292.48
2025-12-18,C003,C003_AG7,1283,73,12,1222.5
2025-12-19,C003,C003_AG7,1280,82,8,988.41
2025-12-20,C003,C003_AG7,968,20,4,280.79
2025-12-21,C003,C003_AG7,1238,44,9,572.41
2025-12-22,C003,C003_AG7,1140,48,4,624.23
2025-12-23,C003,C003_AG7,1245,49,4,445.17
2025-12-24,C003,C003_AG7,1117,82,10,615.41
2025-12-25,C003,C003_AG7,1271,43,7,451.84
2025-12-26,C003,C003_AG7,1100,52,9,816.48
2025-12-27,C003,C003_AG7,1164,26,6,183.0
2025-12-28,C003,C003_AG7,1129,55,11,729.01
2025-12-29,C003,C003_AG7,1290,61,10,780.49
2025-12-30,C003,C003_AG7,1151,80,10,701.72
2025-12-31,C003,C003_AG7,968,69,5,382.69
2026-01-01,C003,C003_AG7,1338,94,6,1744.87
2026-01-02,C003,C003_AG7,1027,22,3,357.6
2026-01-03,C003,C003_AG7,1239,80,11,1108.52
2026-01-04,C003,C003_AG7,956,64,8,456.62
2026-01-05,C003,C003_AG7,1297,45,5,706.2
2026-01-06,C003,C003_AG7,985,27,6,234.37
2026-01-07,C003,C003_AG7,1179,30,3,307.75
2026-01-08,C003,C003_AG7,1289,93,6,875.06
2026-01-09,C003,C003_AG7,1140,25,6,442.69
2026-01-10,C003,C003_AG7,1041,40,6,206.63
2026-01-11,C003,C003_AG7,1226,65,4,821.77
2026-01-12,C003,C003_AG7,1059,49,5,695.5
2026-01-13,C003,C003_AG7,1039,43,9,592.73
2026-01-14,C003,C003_AG7,1232,56,8,839.71
2026-01-15,C003,C003_AG7,1228,61,15,445.3
2026-01-16,C003,C003_AG7,1041,65,12,944.32
2026-01-17,C003,C003_AG7,1234,39,6,356.32
2026-01-18,C003,C003_AG7,913,18,1,202.96
2026-01-19,C003,C003_AG7,1250,91,12,1230.58
2026-01-20,C003,C003_AG7,987,78,6,433.83
2026-01-21,C003,C003_AG7,1245,41,9,306.85
2026-01-22,C003,C003_AG7,944,56,11,567.9
2026-01-23,C003,C003_AG7,1059,50,12,682.78
2026-01-24,C003,C003_AG7,1296,83,14,821.53
2026-01-25,C003,C003_AG7,1198,75,11,688.84
2026-01-26,C003,C003_AG7,1294,43,2,526.79
2026-01-27,C003,C003_AG7,1120,55,10,608.88
2026-01-28,C003,C003_AG7,1027,73,5,527.03
2026-01-29,C003,C003_AG7,1243,90,8,1671.99
2026-01-30,C003,C003_AG7,1205,60,7,659.87
2026-01-31,C003,C003_AG7,1027,35,6,672.96
2026-02-01,C003,C003_AG7,1239,93,5,1031.26
2026-02-02,C003,C003_AG7,1078,84,9,886.68
2026-02-03,C003,C003_AG7,1110,88,20,963.17
2026-02-04,C003,C003_AG7,1085,37,3,631.51
2026-02-05,C003,C003_AG7,1160,64,14,416.63
2026-02-06,C003,C003_AG7,1223,35,4,645.71
2026-02-07,C003,C003_AG7,1248,77,6,444.32
2025-10-11,C003,C003_AG8,1506,119,14,1818.91
2025-10-12,C003,C003_AG8,1664,90,5,1655.39
2025-10-13,C003,C003_AG8,1439,79,19,1123.02
2025-10-14,C003,C003_AG8,1547,46,5,915.5
2025-10-15,C003,C003_AG8,1830,104,16,1817.61
2025-10-16,C003,C003_AG8,1457,82,8,1201.46
2025-10-17,C003,C003_AG8,1479,83,15,454.88
2025-10-18,C003,C003_AG8,1881,116,24,1204.23
2025-10-19,C003,C003_AG8,1619,100,13,1710.45
2025-10-20,C003,C003_AG8,2107,81,9,697.43
2025-10-21,C003,C003_AG8,1521,37,6,250.33
2025-10-22,C003,C003_AG8,1728,50,3,827.78
2025-10-23,C003,C003_AG8,1820,114,15,779.68
2025-10-24,C003,C003_AG8,2077,110,18,2096.77
2025-10-25,C003,C003_AG8,1746,38,3,299.15
2025-10-26,C003,C003_AG8,1434,102,10,795.44
2025-10-27,C003,C003_AG8,1876,82,15,808.0
2025-10-28,C003,C003_AG8,1642,128,17,1244.39
2025-10-29,C003,C003_AG8,1811,112,5,1875.79
2025-10-30,C003,C003_AG8,1705,83,20,599.47
2025-10-31,C003,C003_AG8,1581,88,21,1637.65
2025-11-01,C003,C003_AG8,1707,113,19,1770.76
2025-11-02,C003,C003_AG8,1675,33,4,573.04
2025-11-03,C003,C003_AG8,1561,62,11,994.99
2025-11-04,C003,C003_AG8,1786,131,32,1858.49
2025-11-05,C003,C003_AG8,1719,132,27,1560.81
2025-11-06,C003,C003_AG8,1798,94,18,532.76
2025-11-07,C003,C003_AG8,1699,97,20,1175.42
2025-11-08,C003,C003_AG8,2067,154,26,1303.48
2025-11-09,C003,C003_AG8,1829,85,9,1256.37
2025-11-10,C003,C003_AG8,472,35,3,314.32
2025-11-11,C003,C003_AG8,1440,111,15,1215.97
2025-11-12,C003,C003_AG8,2088,142,14,2444.72
2025-11-13,C003,C003_AG8,1706,85,20,1438.15
2025-11-14,C003,C003_AG8,1628,91,5,1804.81
2025-11-15,C003,C003_AG8,1878,69,5,588.05
2025-11-16,C003,C003_AG8,1807,71,11,568.27
2025-11-17,C003,C003_AG8,1468,86,20,456.69
2025-11-18,C003,C003_AG8,1941,68,12,1025.25
2025-11-19,C003,C003_AG8,2051,66,5,426.63
2025-11-20,C003,C003_AG8,1630,85,13,512.45
2025-11-21,C003,C003_AG8,2028,144,7,1237.43
2025-11-22,C003,C003_AG8,1972,151,36,1011.78
2025-11-23,C003,C003_AG8,1497,98,20,1173.99
2025-11-24,C003,C003_AG8,1883,69,4,1161.62
2025-11-25,C003,C003_AG8,1685,52,12,825.75
2025-11-26,C003,C003_AG8,1849,144,29,2862.99
2025-11-27,C003,C003_AG8,1653,84,15,664.65
2025-11-28,C003,C003_AG8,1946,79,9,856.29
2025-11-29,C003,C003_AG8,1485,75,15,613.9
2025-11-30,C003,C003_AG8,1862,123,24,738.43
2025-12-01,C003,C003_AG8,1572,93,21,1154.65
2025-12-02,C003,C003_AG8,1685,98,8,551.69
2025-12-03,C003,C003_AG8,1414,58,14,1102.51
2025-12-04,C003,C003_AG8,1705,119,29,2133.68
2025-12-05,C003,C003_AG8,2007,111,18,748.96
2025-12-06,C003,C003_AG8,1761,140,27,1415.48
2025-12-07,C003,C003_AG8,1434,100,11,968.09
2025-12-08,C003,C003_AG8,1619,115,7,1092.85
2025-12-09,C003,C003_AG8,1508,53,6,386.66
2025-12-10,C003,C003_AG8,1702,41,6,251.19
2025-12-11,C003,C003_AG8,1623,34,8,337.15
2025-12-12,C003,C003_AG8,2025,153,26,2719.35
2025-12-13,C003,C003_AG8,1479,53,6,971.28
2025-12-14,C003,C003_AG8,1561,106,10,969.66
2025-12-15,C003,C003_AG8,1800,94,20,1614.32
2025-12-16,C003,C003_AG8,1819,111,12,1474.69
2025-12-17,C003,C003_AG8,2044,133,7,2498.08
2025-12-18,C003,C003_AG8,1876,67,4,404.09
2025-12-19,C003,C003_AG8,1827,48,6,577.84
2025-12-20,C003,C003_AG8,1794,64,10,858.74
2025-12-21,C003,C003_AG8,1469,44,7,595.55
2025-12-22,C003,C003_AG8,1857,39,3,609.27
2025-12-23,C003,C003_AG8,2087,149,22,2956.86
2025-12-24,C003,C003_AG8,534,19,3,316.23
2025-12-25,C003,C003_AG8,1798,42,3,630.14
2025-12-26,C003,C003_AG8,1784,72,9,998.03
2025-12-27,C003,C003_AG8,1615,56,12,384.7
2025-12-28,C003,C003_AG8,1869,93,22,1030.74
2025-12-29,C003,C003_AG8,1590,44,3,642.94
2025-12-30,C003,C003_AG8,1885,52,3,1038.55
2025-12-31,C003,C003_AG8,1928,117,8,967.83
2026-01-01,C003,C003_AG8,1817,107,20,1867.1
2026-01-02,C003,C003_AG8,446,14,1,222.11
2026-01-03,C003,C003_AG8,2025,80,10,1191.42
2026-01-04,C003,C003_AG8,1725,55,9,445.59
2026-01-05,C003,C003_AG8,2026,144,26,1778.21
2026-01-06,C003,C003_AG8,1720,60,8,442.74
2026-01-07,C003,C003_AG8,2000,129,19,1039.43
2026-01-08,C003,C003_AG8,1614,59,5,975.61
2026-01-09,C003,C003_AG8,1950,46,6,439.21
2026-01-10,C003,C003_AG8,1553,111,24,2159.24
2026-01-11,C003,C003_AG8,1751,81,6,1353.92
2026-01-12,C003,C003_AG8,1683,133,21,1945.57
2026-01-13,C003,C003_AG8,1600,67,6,434.33
2026-01-14,C003,C003_AG8,1776,68,8,404.23
2026-01-15,C003,C003_AG8,1487,109,10,944.42
2026-01-16,C003,C003_AG8,2069,147,24,2773.37
2026-01-17,C003,C003_AG8,1855,145,7,2810.0
2026-01-18,C003,C003_AG8,1898,101,16,507.21
2026-01-19,C003,C003_AG8,1488,57,11,499.75
2026-01-20,C003,C003_AG8,1825,105,19,2038.03
2026-01-21,C003,C003_AG8,1663,71,12,1303.12
2026-01-22,C003,C003_AG8,2017,83,16,1077.95
2026-01-23,C003,C003_AG8,1716,92,17,602.41
2026-01-24,C003,C003_AG8,1575,113,10,1263.95
2026-01-25,C003,C003_AG8,1463,89,21,1034.11
2026-01-26,C003,C003_AG8,1933,63,4,557.35
2026-01-27,C003,C003_AG8,1700,135,24,2476.85
2026-01-28,C003,C003_AG8,1477,111,19,710.69
2026-01-29,C003,C003_AG8,1834,118,28,1016.94
2026-01-30,C003,C003_AG8,1607,48,9,764.64
2026-01-31,C003,C003_AG8,1757,139,29,2545.37
2026-02-01,C003,C003_AG8,1767,59,9,295.08
2026-02-02,C003,C003_AG8,2071,135,21,1007.7
2026-02-03,C003,C003_AG8,2104,114,20,899.25
2026-02-04,C003,C003_AG8,1577,35,3,609.32
2026-02-05,C003,C003_AG8,1620,38,5,542.63
2026-02-06,C003,C003_AG8,577,36,4,588.56
2026-02-07,C003,C003_AG8,2001,91,17,1592.89
2025-10-11,C004,C004_AG1,903,38,5,580.13
2025-10-12,C004,C004_AG1,948,62,5,452.98
2025-10-13,C004,C004_AG1,1003,68,7,870.67
2025-10-14,C004,C004_AG1,1204,92,21,1700.59
2025-10-15,C004,C004_AG1,1342,98,7,1955.91
2025-10-16,C004,C004_AG1,1155,89,12,1260.62
2025-10-17,C004,C004_AG1,1025,36,3,576.04
2025-10-18,C004,C004_AG1,909,40,5,521.27
2025-10-19,C004,C004_AG1,1293,34,6,629.42
2025-10-20,C004,C004_AG1,1215,93,6,1133.65
